"","long","lat","group","order","region","subregion"
"1235",-74.3641891479492,39.5455436706543,32,8837,"new jersey",NA
"1236",-74.3871154785156,39.5455436706543,32,8838,"new jersey",NA
"1237",-74.3928451538086,39.5398178100586,32,8839,"new jersey",NA
"1238",-74.398567199707,39.5168991088867,32,8840,"new jersey",NA
"1239",-74.3928451538086,39.5054397583008,32,8841,"new jersey",NA
"1240",-74.3756484985352,39.4596061706543,32,8842,"new jersey",NA
"1241",-74.398567199707,39.4252243041992,32,8843,"new jersey",NA
"1242",-74.4214859008789,39.3965797424316,32,8844,"new jersey",NA
"1243",-74.4615936279297,39.3793907165527,32,8845,"new jersey",NA
"1244",-74.5017013549805,39.3564720153809,32,8846,"new jersey",NA
"1245",-74.5532684326172,39.2934455871582,32,8847,"new jersey",NA
"1246",-74.581916809082,39.2819862365723,32,8848,"new jersey",NA
"1247",-74.6105651855469,39.2533378601074,32,8849,"new jersey",NA
"1248",-74.6621322631836,39.2017707824707,32,8850,"new jersey",NA
"1249",-74.7079696655273,39.155933380127,32,8851,"new jersey",NA
"1250",-74.7423400878906,39.1043701171875,32,8852,"new jersey",NA
"1251",-74.7709884643555,39.0470733642578,32,8853,"new jersey",NA
"1252",-74.7824478149414,39.0069694519043,32,8854,"new jersey",NA
"1253",-74.8053741455078,38.9783172607422,32,8855,"new jersey",NA
"1254",-74.8397521972656,38.9496688842773,32,8856,"new jersey",NA
"1255",-74.8741226196289,38.9324798583984,32,8857,"new jersey",NA
"1256",-74.9199600219727,38.9267539978027,32,8858,"new jersey",NA
"1257",-74.9486083984375,38.9324798583984,32,8859,"new jersey",NA
"1258",-74.9600677490234,38.9439430236816,32,8860,"new jersey",NA
"1259",-74.9543380737305,38.9783172607422,32,8861,"new jersey",NA
"1260",-74.9371490478516,39.0069694519043,32,8862,"new jersey",NA
"1261",-74.9027709960938,39.0585327148438,32,8863,"new jersey",NA
"1262",-74.8913192749023,39.0871810913086,32,8864,"new jersey",NA
"1263",-74.8855895996094,39.1215591430664,32,8865,"new jersey",NA
"1264",-74.8855895996094,39.1444778442383,32,8866,"new jersey",NA
"1265",-74.9199600219727,39.1673965454102,32,8867,"new jersey",NA
"1266",-74.9600677490234,39.1731262207031,32,8868,"new jersey",NA
"1267",-74.9829864501953,39.1731262207031,32,8869,"new jersey",NA
"1268",-75.0001754760742,39.190315246582,32,8870,"new jersey",NA
"1269",-75.0116348266602,39.2017707824707,32,8871,"new jersey",NA
"1270",-75.046012878418,39.2017707824707,32,8872,"new jersey",NA
"1271",-75.0689315795898,39.2075004577637,32,8873,"new jersey",NA
"1272",-75.0861206054688,39.2075004577637,32,8874,"new jersey",NA
"1273",-75.1033020019531,39.1960411071777,32,8875,"new jersey",NA
"1274",-75.1204986572266,39.1788520812988,32,8876,"new jersey",NA
"1275",-75.1491394042969,39.190315246582,32,8877,"new jersey",NA
"1276",-75.1606063842773,39.2075004577637,32,8878,"new jersey",NA
"1277",-75.1720657348633,39.2361526489258,32,8879,"new jersey",NA
"1278",-75.2121734619141,39.2533378601074,32,8880,"new jersey",NA
"1279",-75.2293548583984,39.2705268859863,32,8881,"new jersey",NA
"1280",-75.2408142089844,39.2877159118652,32,8882,"new jersey",NA
"1281",-75.2694625854492,39.2934455871582,32,8883,"new jersey",NA
"1282",-75.2981185913086,39.2934455871582,32,8884,"new jersey",NA
"1283",-75.3267593383789,39.333553314209,32,8885,"new jersey",NA
"1284",-75.3611373901367,39.3450126647949,32,8886,"new jersey",NA
"1285",-75.3955154418945,39.3621978759766,32,8887,"new jersey",NA
"1286",-75.4241638183594,39.4023056030273,32,8888,"new jersey",NA
"1287",-75.4642715454102,39.4252243041992,32,8889,"new jersey",NA
"1288",-75.5158386230469,39.4825248718262,32,8890,"new jersey",NA
"1289",-75.5158386230469,39.5054397583008,32,8891,"new jersey",NA
"1290",-75.5101013183594,39.5283584594727,32,8892,"new jersey",NA
"1291",-75.5043792724609,39.5512771606445,32,8893,"new jersey",NA
"1292",-75.5043792724609,39.5684623718262,32,8894,"new jersey",NA
"1293",-75.5272979736328,39.5856552124023,32,8895,"new jersey",NA
"1294",-75.5502166748047,39.608570098877,32,8896,"new jersey",NA
"1295",-75.5387573242188,39.6372184753418,32,8897,"new jersey",NA
"1296",-75.5215682983398,39.6773262023926,32,8898,"new jersey",NA
"1297",-75.5272979736328,39.6773262023926,32,8899,"new jersey",NA
"1298",-75.4413528442383,39.786190032959,32,8900,"new jersey",NA
"1299",-75.4241638183594,39.8091087341309,32,8901,"new jersey",NA
"1300",-75.4127044677734,39.8033790588379,32,8902,"new jersey",NA
"1301",-75.3668670654297,39.8262977600098,32,8903,"new jersey",NA
"1302",-75.3382263183594,39.8434867858887,32,8904,"new jersey",NA
"1303",-75.2809219360352,39.8492164611816,32,8905,"new jersey",NA
"1304",-75.2408142089844,39.8549423217773,32,8906,"new jersey",NA
"1305",-75.2064437866211,39.8606719970703,32,8907,"new jersey",NA
"1306",-75.1663360595703,39.8721351623535,32,8908,"new jersey",NA
"1307",-75.1491394042969,39.8835906982422,32,8909,"new jersey",NA
"1308",-75.1319580078125,39.9065093994141,32,8910,"new jersey",NA
